"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_GROSSMARGIN_TTM"
"20090930","600515.SH",108097630.01
"20090930","600520.SH",33367743.98
"20090930","600539.SH",90799809.07
"20090930","600546.SH",171002501.68
"20090930","600552.SH",51471772.54
"20090930","600555.SH",2571374.39
"20090930","600556.SH",-8574872.98
"20090930","600566.SH",63808989.9
"20090930","600568.SH",295173465.67
"20090930","600576.SH",188665178.62
"20090930","600579.SH",-25837926.01
"20090930","600581.SH",1031350892.92
"20090930","600591.SH",905389060.61
"20090930","600593.SH",60920015.2
"20090930","600601.SH",542937543.8
"20090930","600602.SH",10114668.97
"20090930","600603.SH",3026610.93
"20090930","600604.SH",-4947508.81
"20090930","600605.SH",6928557.47
"20090930","600606.SH",359683935.55
"20090930","600607.SH",1054425163.57
"20090930","600608.SH",51453065.97
"20090930","600609.SH",432630133.79
"20090930","600610.SH",10798034.94
"20090930","600611.SH",619018486.17
"20090930","600612.SH",720272165.96
"20090930","600613.SH",43396643.57
"20090930","600614.SH",139025394.01
"20090930","600615.SH",59702076.06
"20090930","600616.SH",500007930.89
"20090930","600617.SH",-2900107.32
"20090930","600618.SH",295094703.62
"20090930","600619.SH",418487007.37
"20090930","600620.SH",134908888.25
"20090930","600621.SH",109679211.15
"20090930","600622.SH",339284305.42
"20090930","600623.SH",943160277.49
"20090930","600629.SH",70275948.44
"20090930","600633.SH",66574105.2
"20090930","600643.SH",125809980.45
"20090930","600644.SH",268779299.66
"20090930","600651.SH",294635576.77
"20090930","600652.SH",1000786534.14
"20090930","600653.SH",278979887.04
"20090930","600654.SH",225386444.04
"20090930","600655.SH",1218758806.47
"20090930","600656.SH",-37196311.43
"20090930","600662.SH",364187758.61
"20090930","600669.SH",-4054290.99
"20090930","600673.SH",300105671.95
"20090930","600675.SH",1764589883.93
"20090930","600679.SH",106865067.25
"20090930","600681.SH",4058332.74
"20090930","600683.SH",206998389.77
"20090930","600691.SH",3337665.45
"20090930","600700.SH",4447446.64
"20090930","600701.SH",65959660.08
"20090930","600704.SH",968844048.96
"20090930","600707.SH",80861684.97
"20090930","600708.SH",403828456.05
"20090930","600713.SH",873598013.97
"20090930","600714.SH",-722185.88
"20090930","600715.SH",10485517.4
"20090930","600716.SH",21187037.22
"20090930","600721.SH",28491162.59
"20090930","600722.SH",-24018678.37
"20090930","600725.SH",253066593.76
"20090930","600727.SH",-119972418.65
"20090930","600733.SH",48148314.37
"20090930","600737.SH",1087901917.96
"20090930","600749.SH",48261519.08
"20090930","600753.SH",-10838319.19
"20090930","600760.SH",153125827.91
"20090930","600766.SH",3877081.47
"20090930","600767.SH",22711750.28
"20090930","600771.SH",47092750.63
"20090930","600777.SH",100333768.62
"20090930","600779.SH",845488952.59
"20090930","600783.SH",53424991.74
"20090930","600790.SH",267415508.37
"20090930","600793.SH",-4577719.84
"20090930","600800.SH",29547425.78
"20090930","600802.SH",167557386.35
"20090930","600806.SH",493083059.53
"20090930","600813.SH",-1419149.21
"20090930","600817.SH",20571866.04
"20090930","600828.SH",346049327.12
"20090930","600847.SH",9051333.62
"20090930","600848.SH",232606659.22
"20090930","600856.SH",89417022.85
"20090930","600858.SH",892177777.53
"20090930","600861.SH",349255150.83
"20090930","600862.SH",28562832.3
"20090930","600866.SH",353114621.71
"20090930","600869.SH",67725147.02
"20090930","600870.SH",477957667.96
"20090930","600876.SH",38794084.13
"20090930","600882.SH",18438651.73
"20090930","600889.SH",58775197.08
"20090930","600891.SH",84586956.98
"20090930","600892.SH",6346304.56
"20090930","600896.SH",34661485.57
"20090930","600962.SH",235261960.77
"20090930","600965.SH",50452442.05
"20090930","600978.SH",491609448.56
"20090930","600980.SH",-500075.3
"20090930","600984.SH",70470252.15
"20090930","600988.SH",1908732.83
"20090930","601866.SH",-4397929898.22
"20090930","601899.SH",6378846152
"20090930","601918.SH",2077179740.26
"20090930","601919.SH",-2461853867.89
"20091231","000003.SZ",16141861.36
"20091231","000005.SZ",8433191.08
"20091231","000007.SZ",103737579.51
"20091231","000010.SZ",48482956.94
"20091231","000017.SZ",12208465.07
"20091231","000018.SZ",4892773
"20091231","000024.SZ",4175962898
"20091231","000030.SZ",1853970.96
"20091231","000034.SZ",59536423.87
"20091231","000035.SZ",3315730.75
"20091231","000037.SZ",-71712792.83
"20091231","000040.SZ",230972514.47
"20091231","000047.SZ",0
"20091231","000056.SZ",4048739
"20091231","000059.SZ",901195184.59
"20091231","000068.SZ",44341455.88
"20091231","000408.SZ",1862148.57
"20091231","000409.SZ",368543.94
"20091231","000415.SZ",28613492.66
"20091231","000421.SZ",193633780.44
"20091231","000498.SZ",-53438967.46
"20091231","000504.SZ",20087849.06
"20091231","000505.SZ",68769744
"20091231","000510.SZ",205750167.6
"20091231","000511.SZ",248135920.79
"20091231","000526.SZ",8571828.73
"20091231","000545.SZ",44329190.54
"20091231","000555.SZ",742114.14
"20091231","000557.SZ",1042848.41
"20091231","000587.SZ",24520762.9
"20091231","000590.SZ",143077954.02
"20091231","000591.SZ",383810558.74
"20091231","000605.SZ",9262002.28
"20091231","000606.SZ",262077746.83
"20091231","000609.SZ",4517560.95
"20091231","000611.SZ",79259508.83
"20091231","000613.SZ",26457187.18
"20091231","000615.SZ",91025260.56
"20091231","000617.SZ",200753869.65
"20091231","000620.SZ",0
"20091231","000622.SZ",22927363.18
"20091231","000626.SZ",532688890.12
"20091231","000629.SZ",5220433073.22
"20091231","000633.SZ",66557946.55
"20091231","000658.SZ",151131.05
"20091231","000659.SZ",738379195.23
"20091231","000660.SZ",7063944.83
"20091231","000662.SZ",117394273.38
"20091231","000667.SZ",507592224.42
"20091231","000670.SZ",40194533.17
"20091231","000672.SZ",658962.92
"20091231","000673.SZ",-903417.58
"20091231","000675.SZ",0
"20091231","000676.SZ",116292515.38
"20091231","000677.SZ",503817813.03
"20091231","000681.SZ",1228922.18
"20091231","000688.SZ",0
"20091231","000689.SZ",18000
"20091231","000691.SZ",0
"20091231","000693.SZ",-26863888.04
"20091231","000709.SZ",5379007525.98
"20091231","000711.SZ",41364926.5
"20091231","000717.SZ",764719065.24
"20091231","000719.SZ",-248940.85
"20091231","000750.SZ",48835928.86
"20091231","000765.SZ",-571216.92
"20091231","000779.SZ",37671475.69
"20091231","000790.SZ",126476742.58
"20091231","000795.SZ",80882898.29
"20091231","000799.SZ",285438098.46
"20091231","000813.SZ",29365363.42
"20091231","000815.SZ",147185918.89
"20091231","000820.SZ",92293863.27
"20091231","000826.SZ",279444752.59
"20091231","000831.SZ",-32351986.83
"20091231","000832.SZ",-13212792.35
"20091231","000838.SZ",21788730.37
"20091231","000856.SZ",29257362.42
"20091231","000863.SZ",-1474285.99
"20091231","000889.SZ",208939339.69
"20091231","000893.SZ",437693091.13
"20091231","000910.SZ",1555027390.87
"20091231","000912.SZ",688188020.86
"20091231","000913.SZ",666362569.39
"20091231","000927.SZ",598495013.35
"20091231","000933.SZ",1856564744.1
"20091231","000950.SZ",368022993.49
"20091231","000953.SZ",-66332434.14
"20091231","000962.SZ",134241039
"20091231","000967.SZ",76362775.32
"20091231","000968.SZ",1046644758.24
"20091231","000971.SZ",-56707776.14
"20091231","000972.SZ",345679504.26
"20091231","000975.SZ",35729341.58
"20091231","000976.SZ",19313433.81
"20091231","000987.SZ",669484348.31
"20091231","000995.SZ",15573802.3
"20091231","002010.SZ",461371731.41
"20091231","002015.SZ",114491536.43
"20091231","002019.SZ",135583552.41
"20091231","002027.SZ",54465901.54
"20091231","002036.SZ",46089616.1
"20091231","002044.SZ",70255959.26
"20091231","002049.SZ",68279335.05
"20091231","002050.SZ",562065666.64
"20091231","002053.SZ",344587335.75
"20091231","002061.SZ",183353310.31
"20091231","002069.SZ",423656836.27
"20091231","002075.SZ",-7386683.57
"20091231","002086.SZ",107550771.04
"20091231","002105.SZ",188986233.79
"20091231","002109.SZ",230736356.16
"20091231","002113.SZ",-23684572.95
"20091231","002123.SZ",432823223.7
"20091231","002127.SZ",171538795.8
"20091231","002137.SZ",44279689.43
"20091231","002147.SZ",91842523.13
"20091231","002173.SZ",68092840.49
"20091231","002179.SZ",389172949.87
"20091231","002188.SZ",71763092.48
"20091231","002192.SZ",69509590.9
"20091231","002199.SZ",44140190.3
"20091231","002241.SZ",264182012.04
"20091231","002247.SZ",68257670.57
"20091231","002256.SZ",84782990.88
"20091231","002270.SZ",139588078.85
"20091231","002289.SZ",88050822.23
"20091231","002292.SZ",224098064.25
"20091231","002293.SZ",447870489.5
"20091231","002298.SZ",170202113.05
"20091231","002306.SZ",501699659.36
"20091231","002314.SZ",486405427.21
"20091231","002322.SZ",97507253.27
"20091231","002336.SZ",1823257351.66
"20091231","002343.SZ",267718086.54
"20091231","002347.SZ",126376680.37
"20091231","002355.SZ",165017487.21
"20091231","002356.SZ",108862061.46
"20091231","002379.SZ",129072825.3
"20091231","002397.SZ",228829697.26
"20091231","002402.SZ",76791601.05
"20091231","002411.SZ",108745392.89
"20091231","002413.SZ",152530726.34
"20091231","002417.SZ",136316557.66
"20091231","002423.SZ",337755940.95
"20091231","002425.SZ",145078131.71
"20091231","002431.SZ",175499228.63
"20091231","002445.SZ",126293894.59
"20091231","002447.SZ",68372469.36
"20091231","002468.SZ",150343759.16
"20091231","002482.SZ",234224661.31
"20091231","002502.SZ",84743753.19
"20091231","002505.SZ",35103293.94
"20091231","002509.SZ",56845948.19
"20091231","002513.SZ",164996516.12
"20091231","002517.SZ",73449762.13
"20091231","002539.SZ",226384993.95
"20091231","002552.SZ",104097391.65
"20091231","002555.SZ",73380231.33
"20091231","002565.SZ",164905557.59
"20091231","002584.SZ",160758878.15
"20091231","002622.SZ",156591051.19
"20091231","002624.SZ",87829295.39
"20091231","002629.SZ",106530536.34
"20091231","002633.SZ",81023538.88
"20091231","002656.SZ",144262436.73
"20091231","002663.SZ",132053025.94
"20091231","002670.SZ",149882570.8
"20091231","002680.SZ",76138259.83
"20091231","002689.SZ",271130723.46
"20091231","002710.SZ",148483666.77
"20091231","002714.SZ",118693780.26
"20091231","002720.SZ",60189134.97
"20091231","002728.SZ",50747366.67
"20091231","002734.SZ",151868400
"20091231","002746.SZ",124866022.84
"20091231","002778.SZ",71311717.49
"20091231","002782.SZ",89534776.31
"20091231","002783.SZ",237525974.65
"20091231","002792.SZ",191357176.85
"20091231","002799.SZ",62793379.23
"20091231","002805.SZ",66896664.49
"20091231","002815.SZ",148722182.32
"20091231","002830.SZ",90299800
"20091231","002831.SZ",327093190.91
"20091231","002838.SZ",36245785.87
"20091231","002843.SZ",44794012.69
"20091231","300008.SZ",66374312.75
"20091231","300018.SZ",85461766
"20091231","300043.SZ",72927877
"20091231","300048.SZ",121789898.56
"20091231","300066.SZ",103186634.32
"20091231","300077.SZ",204755757.96
"20091231","300080.SZ",157322989.15
"20091231","300116.SZ",59162763.93
"20091231","300139.SZ",112565139.56
"20091231","300145.SZ",116495809.81
"20091231","300189.SZ",78772868.02
"20091231","300219.SZ",85880874.99
"20091231","300230.SZ",66679780.38
"20091231","300242.SZ",42770038.58
"20091231","300253.SZ",51850368.25
"20091231","300300.SZ",27772537.54
"20091231","300301.SZ",24912002.34
"20091231","300343.SZ",27904420.63
"20091231","300355.SZ",54568359.47
"20091231","300361.SZ",541850764.63
"20091231","300362.SZ",63076861.43
"20091231","300367.SZ",42523202.98
"20091231","300372.SZ",79180529.89
"20091231","300400.SZ",39547962.68
"20091231","300445.SZ",40912902.94
"20091231","300498.SZ",2018062055.61
"20091231","300505.SZ",75672423.1
"20091231","300507.SZ",40547804.44
"20091231","300532.SZ",54072243.63
"20091231","300546.SZ",30196390.31
"20091231","300567.SZ",6004070.21
"20091231","300593.SZ",72146954.42
"20091231","600005.SH",4354553722.48
"20091231","600007.SH",535411047
"20091231","600026.SH",1657644398.78
"20091231","600053.SH",68208588.26
"20091231","600055.SH",215060128.62
"20091231","600065.SH",12954010.41
"20091231","600068.SH",4005944693.08
"20091231","600069.SH",286519533.93
"20091231","600071.SH",156488713.69
"20091231","600076.SH",6101371
"20091231","600090.SH",397896454.52
"20091231","600091.SH",-55089898.68
"20091231","600092.SH",-2060007.04
"20091231","600093.SH",94982251.73
"20091231","600097.SH",301612275.28
"20091231","600102.SH",2099167600.12
"20091231","600110.SH",139905250.63
"20091231","600130.SH",69769379.33
"20091231","600135.SH",120222879.08
"20091231","600136.SH",33771754.44
"20091231","600155.SH",-34457423.96
"20091231","600163.SH",-42148197.02
"20091231","600169.SH",1138004685.12
"20091231","600178.SH",255983663.08
"20091231","600179.SH",-115254105.05
"20091231","600186.SH",294383689.68
"20091231","600201.SH",286620124.48
"20091231","600212.SH",99943559.92
"20091231","600213.SH",28530520.93
"20091231","600217.SH",83432179.14
"20091231","600230.SH",313604689.75
"20091231","600233.SH",228583336.79
"20091231","600234.SH",16639009.12
"20091231","600242.SH",15923966.55
"20091231","600247.SH",59437898.56
"20091231","600265.SH",114626.01
"20091231","600277.SH",622876411.36
"20091231","600292.SH",264454082.09
"20091231","600299.SH",581697128.04
"20091231","600306.SH",230863524.75
"20091231","600311.SH",-3874468.78
"20091231","600312.SH",473005473.05
"20091231","600318.SH",84332746.12
"20091231","600319.SH",40331880.44
"20091231","600331.SH",883964028.03
"20091231","600339.SH",161056636.28
"20091231","600340.SH",33218645.23
"20091231","600346.SH",101806811.36
"20091231","600375.SH",272464100.57
"20091231","600381.SH",26813552.3
"20091231","600385.SH",3154661.99
"20091231","600390.SH",111427738.46
"20091231","600393.SH",297012205.68
"20091231","600401.SH",108202837.32
"20091231","600408.SH",-33083189.4
"20091231","600428.SH",386385448.47
"20091231","600432.SH",415315694.57
"20091231","600444.SH",-646730.44
"20091231","600455.SH",52631227
"20091231","600462.SH",-184764535.22
"20091231","600482.SH",397569450.16
"20091231","600509.SH",512046252.83
"20091231","600515.SH",101989672.98
"20091231","600520.SH",22722211.93
"20091231","600539.SH",91015469.86
"20091231","600546.SH",2320480086.67
"20091231","600552.SH",100978205.77
"20091231","600555.SH",4321732.42
"20091231","600556.SH",-7675028.77
"20091231","600566.SH",64128491.76
"20091231","600568.SH",266733393.17
"20091231","600576.SH",162723368.77
"20091231","600579.SH",123180533.8
"20091231","600581.SH",1263944996.73
"20091231","600601.SH",624253378.16
"20091231","600602.SH",85514028.7
"20091231","600603.SH",416740
"20091231","600604.SH",-11112750.82
"20091231","600605.SH",38322961.54
"20091231","600606.SH",415355494.05
"20091231","600608.SH",87814735.99
"20091231","600609.SH",500631976.31
"20091231","600610.SH",9547762.37
"20091231","600611.SH",706572760.55
"20091231","600612.SH",815013261.96
"20091231","600613.SH",51156692.6
"20091231","600614.SH",167183817.3
"20091231","600615.SH",51305584.49
"20091231","600616.SH",512122913.15
"20091231","600617.SH",-1421946.58
"20091231","600618.SH",276985404.46
"20091231","600619.SH",611121743.78
"20091231","600620.SH",62950700.48
"20091231","600621.SH",169367547.05
"20091231","600622.SH",464802023.94
"20091231","600623.SH",1460026939.02
"20091231","600629.SH",193354233.02
"20091231","600643.SH",61704136.42
"20091231","600644.SH",265659826.76
"20091231","600651.SH",307824878.68
"20091231","600652.SH",732326872.6
"20091231","600653.SH",291567388.78
"20091231","600654.SH",230208413.84
"20091231","600655.SH",1245186902.44
"20091231","600656.SH",-201960.29
"20091231","600662.SH",350557127.21
"20091231","600670.SH",1480668.69
"20091231","600671.SH",97684544.99
"20091231","600673.SH",447587974.17
"20091231","600675.SH",1678268051.56
"20091231","600678.SH",86228000.92
"20091231","600679.SH",96265609.88
"20091231","600681.SH",5376640.63
"20091231","600683.SH",149671336.67
"20091231","600691.SH",3641238.2
"20091231","600700.SH",4584350.27
"20091231","600701.SH",205807547.56
"20091231","600704.SH",1445520715.51
"20091231","600707.SH",11666445.9
"20091231","600708.SH",392722030.97
"20091231","600713.SH",914512934.58
"20091231","600714.SH",120727652.62
"20091231","600715.SH",7629211.7
"20091231","600721.SH",27051594.07
"20091231","600722.SH",38476547.47
"20091231","600725.SH",555391800.02
"20091231","600737.SH",860557048.37
"20091231","600749.SH",60865114.4
"20091231","600753.SH",11892.53
"20091231","600760.SH",203728067.75
"20091231","600777.SH",103898595.31
"20091231","600779.SH",1078193156.4
"20091231","600783.SH",42888897.79
"20091231","600788.SH",0
"20091231","600790.SH",169453808.4
"20091231","600793.SH",10079522.06
"20091231","600802.SH",143842141.93
"20091231","600806.SH",468581142.65
"20091231","600813.SH",-1887438.59
"20091231","600817.SH",4275856.24
"20091231","600821.SH",83226001.59
"20091231","600828.SH",360702395.55
"20091231","600848.SH",222975437.56
"20091231","600852.SH",5173365.04
"20091231","600856.SH",87020062.25
"20091231","600858.SH",979266661.25
"20091231","600861.SH",345152315.72
"20091231","600862.SH",120860250.39
"20091231","600866.SH",475850940.84
"20091231","600870.SH",570956357.54
"20091231","600871.SH",1423738000
"20091231","600882.SH",112256861.41
"20091231","600891.SH",84792994.26
"20091231","600892.SH",9272166.97
"20091231","600896.SH",64531178.08
"20091231","600962.SH",177796996.63
"20091231","600965.SH",51193358.07
"20091231","600978.SH",603779238.1
"20091231","600980.SH",5371386.15
"20091231","600984.SH",67664166.65
"20091231","601100.SH",172426832.86
"20091231","601163.SH",1472286176.01
"20091231","601222.SH",370602664.33
"20091231","601368.SH",219171821
"20091231","601579.SH",263848188.5
"20091231","601599.SH",169449615.54
"20091231","601611.SH",1269570500.16
"20091231","601866.SH",-5481374867.88
"20091231","601886.SH",911536293.02
"20091231","601899.SH",7051122349
"20091231","601918.SH",1759932070.39
"20091231","601919.SH",-2025308071.02
"20091231","601968.SH",170904933.3
"20091231","601985.SH",5629428461.29
"20091231","603005.SH",63864800
"20091231","603166.SH",215522471.38
"20091231","603299.SH",288252457.82
"20091231","603518.SH",121761308
"20091231","603566.SH",192706162.35
"20091231","603569.SH",191911748.94
"20091231","603599.SH",163367416.78
"20091231","603729.SH",74812388.49
"20091231","603777.SH",463732300
"20091231","603861.SH",197681255.28
"20091231","603989.SH",177556607.62
"20091231","603993.SH",1020571687.29
"20100331","000005.SZ",6969195.21
"20100331","000007.SZ",98890297.41
"20100331","000008.SZ",2563503.16
"20100331","000010.SZ",48791845.52
"20100331","000017.SZ",12335947.78
"20100331","000018.SZ",3151530
"20100331","000024.SZ",4795559446
"20100331","000033.SZ",28335404.86
"20100331","000034.SZ",61567082.13
"20100331","000035.SZ",3223531.15
"20100331","000037.SZ",-173255878.67
"20100331","000038.SZ",57938649.59
"20100331","000040.SZ",293886805.4
"20100331","000047.SZ",0
"20100331","000056.SZ",3858888.57
"20100331","000059.SZ",1393295072.53
"20100331","000068.SZ",15585039.81
"20100331","000151.SZ",105751729.98
"20100331","000156.SZ",96656083.67
"20100331","000408.SZ",-3646836.79
"20100331","000413.SZ",-7578541.41
"20100331","000415.SZ",30377999.93
"20100331","000421.SZ",150899249.33
"20100331","000430.SZ",42287200.49
"20100331","000498.SZ",-32479445.01
"20100331","000504.SZ",18972266.77
"20100331","000505.SZ",96649909.28
"20100331","000507.SZ",30789179.63
"20100331","000510.SZ",275517629.92
"20100331","000511.SZ",251293101.07
"20100331","000517.SZ",1239778731.92
"20100331","000526.SZ",9145326.73
"20100331","000534.SZ",268131701.06
"20100331","000537.SZ",642336881.46
"20100331","000545.SZ",43250900.26
"20100331","000554.SZ",195687970.49
"20100331","000555.SZ",5712
"20100331","000561.SZ",70732808.23
"20100331","000576.SZ",37107094.36
"20100331","000582.SZ",71363943.23
"20100331","000585.SZ",122313619.4
"20100331","000587.SZ",21499290.86
"20100331","000590.SZ",151372927.31
"20100331","000591.SZ",397399454.98
"20100331","000605.SZ",9359768.11
"20100331","000606.SZ",327827520.26
"20100331","000609.SZ",6388240.36
"20100331","000611.SZ",86730076.21
"20100331","000613.SZ",28328422.39
"20100331","000615.SZ",111175325.76
"20100331","000617.SZ",160955842.66
"20100331","000622.SZ",25557009.6
"20100331","000626.SZ",617505320.49
"20100331","000629.SZ",6435415055.27
"20100331","000633.SZ",63705178.08
"20100331","000639.SZ",16584937.06
"20100331","000656.SZ",314433.38
"20100331","000657.SZ",46684719.15
"20100331","000658.SZ",154111.26
"20100331","000659.SZ",751966873.95
"20100331","000660.SZ",6614254.5
"20100331","000662.SZ",111663851.86
"20100331","000663.SZ",60820630.38
"20100331","000667.SZ",546540772.46
"20100331","000668.SZ",226647671.98
"20100331","000669.SZ",1932147.94
"20100331","000670.SZ",41935090.66
"20100331","000672.SZ",687237.1
"20100331","000675.SZ",0
"20100331","000676.SZ",119568235.85
"20100331","000677.SZ",608491613.5
"20100331","000681.SZ",1266776.71
"20100331","000683.SZ",501597869.63
"20100331","000687.SZ",86874346.43
"20100331","000689.SZ",18000
"20100331","000693.SZ",-23759973.13
"20100331","000695.SZ",-7449151.97
"20100331","000703.SZ",14664081.88
"20100331","000707.SZ",627193999.73
"20100331","000709.SZ",6763871968.38
"20100331","000710.SZ",59316349.51
"20100331","000711.SZ",42221812.85
"20100331","000716.SZ",148861932.87
"20100331","000717.SZ",1105142036.04
"20100331","000723.SZ",96071526.94
"20100331","000735.SZ",75699986.03
"20100331","000750.SZ",51042990.85
"20100331","000751.SZ",780442906.08
"20100331","000757.SZ",110062268.67
"20100331","000760.SZ",74596202.75
"20100331","000762.SZ",157594624.5
"20100331","000765.SZ",-93888.92
"20100331","000779.SZ",42938560.77
"20100331","000790.SZ",136949509.9
"20100331","000791.SZ",53944633.67
"20100331","000795.SZ",85363142.69
"20100331","000799.SZ",322593526.68
"20100331","000801.SZ",45106446.44
"20100331","000802.SZ",99167923.6
"20100331","000813.SZ",41690221.18
"20100331","000815.SZ",152050318.49
"20100331","000818.SZ",-170255894.24
"20100331","000820.SZ",93892162.3
"20100331","000821.SZ",65613655.23
"20100331","000826.SZ",295436383.61
"20100331","000831.SZ",8352445.87
"20100331","000832.SZ",-17600359.03
"20100331","000838.SZ",21789390.37
"20100331","000856.SZ",23584334.4
"20100331","000862.SZ",214623477.26
"20100331","000863.SZ",-1604978.55
"20100331","000868.SZ",319864545.01
"20100331","000875.SZ",260329218.86
"20100331","000888.SZ",283405139.88
"20100331","000889.SZ",219094558.08
"20100331","000893.SZ",478092178.12
"20100331","000899.SZ",321117088.95
"20100331","000908.SZ",-3465732.59
"20100331","000910.SZ",1629536184.72
"20100331","000912.SZ",569149394.01
"20100331","000913.SZ",670256176.32
"20100331","000922.SZ",12129369.36
"20100331","000923.SZ",90301606.28
"20100331","000927.SZ",607265953.25
"20100331","000933.SZ",2507090384.27
"20100331","000950.SZ",257611132.52
"20100331","000953.SZ",-38071601.82
"20100331","000958.SZ",-56010407.88
"20100331","000962.SZ",160310721.46
"20100331","000967.SZ",84407880.49
"20100331","000968.SZ",1008618448.08
"20100331","000971.SZ",-45012517.85
"20100331","000972.SZ",305696549.61
"20100331","000976.SZ",82187645.39
"20100331","000979.SZ",54606479.57
"20100331","000987.SZ",696178036.01
"20100331","000995.SZ",27918723.92
"20100331","002002.SZ",836406.83
"20100331","002010.SZ",486710929.37
"20100331","002015.SZ",122580840.77
"20100331","002019.SZ",139803547.14
"20100331","002027.SZ",60040879.4
"20100331","002036.SZ",44208316.87
"20100331","002039.SZ",306904189.69
"20100331","002041.SZ",431423546.59
"20100331","002042.SZ",780387981.49
"20100331","002044.SZ",72362954.96
"20100331","002049.SZ",76555838.95
"20100331","002050.SZ",644110929.28
"20100331","002053.SZ",366912032.9
"20100331","002061.SZ",194372055.53
"20100331","002064.SZ",363993904.97
"20100331","002069.SZ",529866071.29
"20100331","002072.SZ",27458005.84
"20100331","002075.SZ",-2608385.53
"20100331","002086.SZ",110902270.84
"20100331","002105.SZ",183989643.88
"20100331","002109.SZ",245108247.63
"20100331","002113.SZ",-52365239.86
"20100331","002123.SZ",461389884.77
"20100331","002127.SZ",191766024.56
"20100331","002134.SZ",49340399.91
"20100331","002137.SZ",61059871.07
"20100331","002143.SZ",116672404.56
"20100331","002145.SZ",15058735.68
"20100331","002147.SZ",102399372.38
"20100331","002166.SZ",40439457.07
"20100331","002173.SZ",80557029.81
"20100331","002179.SZ",403919776.81
"20100331","002188.SZ",76697662.5
"20100331","002192.SZ",75721549.77
"20100331","002199.SZ",51617673.25
"20100331","002220.SZ",137309351.73
"20100331","002241.SZ",319543518.7
"20100331","002247.SZ",77132179.1
"20100331","002256.SZ",88371104.74
"20100331","002265.SZ",51943509.13
"20100331","002270.SZ",134443053.21
"20100331","300077.SZ",268994961.07
"20100331","600005.SH",4663144914.03
"20100331","600007.SH",522058146
"20100331","600026.SH",1776440323.76
"20100331","600053.SH",60613373.26
"20100331","600055.SH",215612675.8
"20100331","600057.SH",21835068.36
"20100331","600065.SH",136113845.25
"20100331","600068.SH",4206608019.35
"20100331","600069.SH",366960919.84
"20100331","600071.SH",175326825.9
"20100331","600076.SH",5814671.88
"20100331","600077.SH",-4667610.32
"20100331","600080.SH",84936298.26
"20100331","600090.SH",384494314.14
"20100331","600091.SH",-30022492.37
"20100331","600093.SH",99090102.14
"20100331","600097.SH",302678211.48
"20100331","600102.SH",2673409502.39
"20100331","600108.SH",284147769.56
"20100331","600110.SH",156738800.5
"20100331","600130.SH",86092777.8
"20100331","600135.SH",120235204.81
"20100331","600136.SH",32447238.41
"20100331","600146.SH",2510117.82
"20100331","600155.SH",-8360936.32
"20100331","600163.SH",-23947914.52
"20100331","600169.SH",1307969944.45
"20100331","600178.SH",286370087.64
"20100331","600179.SH",-114250415.13
"20100331","600184.SH",88576446.84
"20100331","600186.SH",302135948.64
"20100331","600189.SH",271846213.06
"20100331","600191.SH",-20162295.29
"20100331","600201.SH",296604854.63
"20100331","600203.SH",9649415.1
"20100331","600206.SH",87453244.75
"20100331","600209.SH",32345984.92
"20100331","600211.SH",193737540.64
"20100331","600212.SH",92168091.43
"20100331","600213.SH",28555260.67
"20100331","600217.SH",96662184.73
"20100331","600221.SH",2703735000
"20100331","600225.SH",557443481.88
"20100331","600230.SH",388511213.89
"20100331","600233.SH",238520734.93
"20100331","600234.SH",16494608.64
"20100331","600242.SH",17839012.75
"20100331","600247.SH",64312776.62
"20100331","600251.SH",100979135.34
"20100331","600265.SH",-4078674.92
"20100331","600277.SH",734042588.96
"20100331","600292.SH",277135997.99
"20100331","600293.SH",133396249.13
"20100331","600299.SH",752608889.75
"20100331","600301.SH",-98024125.06
"20100331","600306.SH",246761314.68
"20100331","600311.SH",49784211.57
"20100331","600312.SH",471516649.89
"20100331","600318.SH",111398776.74
"20100331","600319.SH",-7595979.96
"20100331","600330.SH",59232207.92
"20100331","600331.SH",1008084966.52
"20100331","600335.SH",40210622.73
"20100331","600338.SH",66459689.3
"20100331","600339.SH",231691295.8
"20100331","600340.SH",35659236.96
"20100331","600346.SH",111015445.63
"20100331","600353.SH",99924654.62
"20100331","600359.SH",305288063.42
"20100331","600365.SH",28744259.96
"20100331","600372.SH",272588269.05
"20100331","600373.SH",39985162.66
"20100331","600375.SH",331491882.57
"20100331","600381.SH",29636631.78
"20100331","600385.SH",3265997.81
"20100331","600390.SH",143049923.87
"20100331","600393.SH",266676312.42
"20100331","600401.SH",108267875.49
"20100331","600408.SH",38464792.38
"20100331","600419.SH",24840078.09
"20100331","600421.SH",2828517.7
"20100331","600428.SH",363873300.47
"20100331","600432.SH",496125170.99
"20100331","600433.SH",128499743.72
"20100331","600444.SH",7516239.56
"20100331","600448.SH",24810960.21
"20100331","600452.SH",104684494.23
"20100331","600455.SH",56710159.46
"20100331","600462.SH",-148840984.3
"20100331","600469.SH",1496645805.38
"20100331","600482.SH",411959274.51
"20100331","600490.SH",2386516.2
"20100331","600506.SH",5056436.88
"20100331","600509.SH",543583313.21
"20100331","600515.SH",112855004.03
"20100331","600520.SH",29240446.35
"20100331","600532.SH",45966945.36
"20100331","600538.SH",29745565.48
"20100331","600539.SH",83644840.92
"20100331","600540.SH",115039945.03
